Name,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,solubility_mg_L
sodium dithionite,174.11,-7.332399999999999,17.8396,8.0,4.0,0.0,8.0,1.0,38.0,0.0,0.0,0.0,0.0,80.25999999999998,95.3560539088664,-1.249999955000002e-07,181600.00001363142
(2E)-but-2-enal,70.09100000000001,0.7614000000000001,20.878,5.0,1.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,17.07,31.30599643887888,2.9244181981729174,181000.00000435434
"2,3-dimethyloxirane",72.107,0.7936,20.009,5.0,1.0,0.0,1.0,0.0,30.0,0.0,1.0,1.0,1.0,12.53,31.941791446997023,2.203440344217372,179999.99999263935
sodium nonyl sulfate,246.304,-0.7821999999999991,53.642200000000045,15.0,4.0,0.0,6.0,9.0,86.0,0.0,0.0,0.0,0.0,66.43,115.0233726813199,0.0,179999.99999008587
Basic red 1:1,464.9930000000003,3.8051400000000033,132.70389999999998,33.0,4.0,2.0,6.0,6.0,172.0,4.0,0.0,0.0,4.0,61.66,200.1040650775295,3.0624963562129037e-06,18900.00000004815
4-ethoxyaniline,137.18200000000002,1.6675,42.02340000000001,10.0,2.0,1.0,2.0,2.0,54.0,1.0,0.0,0.0,1.0,35.25,60.61472327480977,2.6938034523628094,18900.000002150464
3-(2-chlorophenyl)-3-oxopropanenitrile,179.60599999999997,2.4363799999999998,46.01250000000002,12.0,2.0,0.0,3.0,2.0,60.0,1.0,0.0,0.0,1.0,40.86,75.38359747108095,2.9663122475772137,1199.9999999051015
2-[(2-methylprop-2-enoyl)oxy]ethyl 3-oxobutanoate,214.217,0.6280000000000001,52.03000000000003,15.0,5.0,0.0,5.0,6.0,84.0,0.0,0.0,0.0,0.0,69.67000000000002,88.04578378435981,3.5459711205293685,18500.00000175285
"1,3-dihydro-2-benzofuran-1-one",134.13399999999996,1.357,35.56150000000001,10.0,2.0,0.0,2.0,0.0,50.0,1.0,0.0,1.0,2.0,26.3,58.43052352431159,2.6100618752317595,18400.00000146548
"3-(5-imino-3-methyl-4,5-dihydro-1H-pyrazol-1-yl)benzene-1-sulfonic acid",253.283,1.4965700000000002,64.18830000000003,17.0,4.0,2.0,7.0,2.0,90.0,1.0,0.0,1.0,2.0,93.82,98.82461960915803,2.4462268430060283,18400.000000940832
1-benzylpiperidin-4-one,189.25800000000004,1.8515,55.960000000000036,14.0,2.0,0.0,2.0,2.0,74.0,1.0,1.0,1.0,2.0,20.31,84.53658042259455,1.8946821990226328,18199.999997922823
methyl (2Z)-3-aminobut-2-enoate,115.132,0.02189999999999992,29.9604,8.0,3.0,1.0,3.0,1.0,46.0,0.0,0.0,0.0,0.0,52.32,48.124374479795094,3.7016454312283997,18000.00000050871
silanedione magnesium sodium hydrofluoride,129.40099999999998,-1.7629,23.928,6.0,2.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0,0.0,34.14,74.81418318763741,-6.666666638888889e-09,18000.000001385288
"1-N,1-N-bis(2-hydroxyethyl)benzene-1,4-bis(aminium) sulfate",294.329,-0.5929999999999997,71.41640000000005,19.0,6.0,5.0,9.0,5.0,110.0,1.0,0.0,0.0,1.0,144.32,111.2170682405154,5.55428533261044e-07,177999.99999403645
ammonium hydrogen carbonate,346.8820000000002,-6.593600000000002,28.15760000000001,16.0,9.0,2.0,13.0,0.0,88.0,0.0,0.0,0.0,0.0,262.57,114.76892319001158,-1.3499999962500004e-08,178000.0000042314
disodium sulfanediide,79.05499999999998,-6.2620999999999984,8.76,3.0,1.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,71.38813146029504,-0.0,177999.99999890462
nickel(2+) ion diacetate,176.78099999999995,-2.490099999999999,21.361999999999988,9.0,4.0,0.0,5.0,0.0,56.0,0.0,0.0,0.0,0.0,80.25999999999998,62.79817284874024,-7.199999951999999e-08,176999.99999549246
"1,1,1,3,3,3-hexafluoropropan-2-ol",168.03599999999997,1.4719,18.1168,10.0,1.0,1.0,7.0,0.0,62.0,0.0,0.0,0.0,0.0,20.23,51.256581426376194,4.231132186198015,176000.0000183805
"trisodium trihydrogen 5,5',5''-(1,3,5-triazine-2,4,6-triyltriimino)tris[5-sulphonatosalicylate]",846.6270000000003,-10.586400000000019,161.12249999999997,54.0,21.0,9.0,30.0,12.0,276.0,1.0,0.0,3.0,4.0,418.94999999999993,369.6246820733612,4.859995105580087e-06,173000.0000109055
calcium diformate,130.112,-3.6486,17.881999999999994,7.0,4.0,0.0,5.0,0.0,36.0,0.0,0.0,0.0,0.0,80.25999999999998,70.13730399545913,-3.999999981250001e-08,172000.00000569387
2-(acetyloxy)ethyl acetate,146.142,0.11260000000000005,33.26599999999999,10.0,4.0,0.0,4.0,3.0,58.0,0.0,0.0,0.0,0.0,52.6,59.11409625891388,3.0550899395377584,171099.99998724367
"disodium 1-amino-9,10-dihydro-9,10-dioxo-4-[[4-[[2-(sulphonatooxy)ethyl]sulphonyl]phenyl]amino]anthracene-2-sulphonate",626.5540000000002,-5.049599999999994,129.55129999999997,40.0,13.0,2.0,18.0,8.0,200.0,3.0,0.0,1.0,4.0,229.95999999999995,273.24434466924714,2.801663854183526e-06,171000.0000111874
dioxodiarsoxane,197.841,-1.118,13.5675,5.0,0.0,0.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0,85.5,52.683170482230395,-0.0,17800.000000785145
disodium 2-[(E)-2-(4-{4-[(E)-2-(2-sulfonatophenyl)ethenyl]phenyl}phenyl)ethenyl]benzene-1-sulfonate,562.5760000000001,-0.4893999999999938,138.54439999999985,38.0,6.0,0.0,10.0,7.0,182.0,4.0,0.0,0.0,4.0,114.39999999999998,266.76731939641206,2.534997328069576e-06,17600.000000631433
"1,1,1,3,3,3-hexachloroacetone",264.75,3.2959,45.587,10.0,1.0,0.0,7.0,0.0,60.0,0.0,0.0,0.0,0.0,17.07,87.45025471795657,4.3989905397195885,17499.99999972713
dibutoxyphosphinic acid,210.20999999999995,2.720200000000001,51.54530000000004,13.0,3.0,1.0,5.0,8.0,80.0,0.0,0.0,0.0,0.0,55.76000000000001,79.86478071429066,3.4851076896510653,17194.99999822645
methoxyethene,58.08000000000001,0.7763,17.206,4.0,1.0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,9.23,25.893077453945388,2.2968352619191386,17099.999999995416
2-ethoxyethyl 2-methylprop-2-enoate,158.19699999999997,1.1422,42.26600000000001,11.0,3.0,0.0,3.0,5.0,64.0,0.0,0.0,0.0,0.0,35.53,66.99285535547907,3.2485759314192304,17049.999999301068
ethyl 2-chloro-3-oxobutanoate,164.588,0.7459,36.95500000000001,10.0,3.0,0.0,4.0,3.0,58.0,0.0,0.0,0.0,0.0,43.37000000000001,64.30381725628867,3.8231925262701534,17000.000001356504
"trisodium 4-{[4-({3-[(4-amino-6-chloro-1,3,5-triazin-2-yl)amino]-4-sulfonatophenyl}amino)-6-chloro-1,3,5-triazin-2-yl]amino}-6-[(E)-2-(5-carbamoyl-1-ethyl-2-hydroxy-4-methyl-6-oxo-1,6-dihydropyridin-3-yl)diazen-1-yl]benzene-1,3-disulfonate",969.628,-9.140900000000013,196.05419999999995,61.0,24.0,6.0,34.0,13.0,306.0,4.0,0.0,1.0,5.0,415.9099999999999,420.23134642413237,4.271105092565568e-06,168889.99998127768
1-(diethylamino)propan-2-ol,131.219,0.7089999999999999,39.4688,9.0,2.0,1.0,2.0,4.0,56.0,0.0,0.0,0.0,0.0,23.47,57.48297113660858,3.307394083663299,166000.00000068068
ethanethioamide,75.13600000000002,0.2924,22.4594,4.0,1.0,1.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,26.02,30.802864086443748,2.8030394876740514,162999.99999681918
1-methoxypropan-2-yl acetate,132.159,0.5844,33.10399999999999,9.0,3.0,0.0,3.0,3.0,54.0,0.0,0.0,0.0,0.0,35.53,54.95257415887011,3.2592314891281235,159999.99999315562
ammonium sodium 2-[4-[[1-[[(2-methoxy-5-methyl-4-sulphonatophenyl)amino]carbonyl]-2-oxopropyl]azo]phenyl]-6-methylbenzothiazole-7-sulphonate,671.7110000000002,1.457140000000001,157.04989999999978,44.0,13.0,2.0,18.0,9.0,228.0,4.0,0.0,0.0,4.0,243.91,278.88151357992587,3.374995516068621e-06,160000.00001719032
"5,8,11,13,16,19-hexaoxatricosane",336.4690000000001,2.643700000000001,89.86300000000006,23.0,6.0,0.0,6.0,20.0,140.0,0.0,0.0,0.0,0.0,55.38000000000001,141.2595962352166,2.9219621943934726,16799.999999714266
"3,6-dimethyl-1,4-dioxane-2,5-dione",144.12599999999995,-0.13660000000000005,31.10799999999999,10.0,4.0,0.0,4.0,0.0,56.0,0.0,1.0,1.0,1.0,52.6,58.10826510538464,2.631435737817297,16699.999998573112
bromo(chloro)methane,129.384,1.5776,19.647,3.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,32.91006486035259,1.6329931618554523,16699.999999717715
2-aminobenzamide,136.15399999999994,0.3677,39.3723,10.0,2.0,2.0,3.0,1.0,52.0,1.0,0.0,0.0,1.0,69.11,58.63764872796276,3.1529414466808685,16600.00000163844
(3Z)-hex-3-en-1-ol,100.161,1.335,31.13379999999999,7.0,1.0,1.0,1.0,3.0,42.0,0.0,0.0,0.0,0.0,20.23,44.66859231982434,2.7771492902446893,16400.000000159314
"2-methoxy-3,4-dihydro-2H-pyran",114.14399999999999,1.283,30.255999999999986,8.0,2.0,0.0,2.0,1.0,46.0,0.0,0.0,1.0,1.0,18.46,49.09561787311287,2.2684714749428534,16000.000000086033
"4,5-bis(hydroxymethyl)-2-methylpyridin-3-ol hydrochloride",205.641,-2.8032799999999987,43.59640000000002,13.0,4.0,3.0,5.0,2.0,74.0,1.0,0.0,0.0,1.0,73.58000000000001,83.76647032226629,0.0,158999.9999947931
tetrasodium tris(peroxol) dicarbonate,314.01800000000014,-16.82580000000002,26.5648,18.0,12.0,6.0,16.0,0.0,90.0,0.0,0.0,0.0,0.0,247.76,188.83438391645345,-7.92091835272071e-09,153999.99999476032
"Nonylphenol, ethoxylated",308.462,4.367400000000004,91.53880000000008,22.0,3.0,1.0,3.0,14.0,126.0,1.0,0.0,0.0,1.0,38.69,135.1969748178627,2.0588206075648365,153000.00000438275
amino(imino)methanaminium; cyanosulfanide,118.165,-0.76415,30.70050000000001,7.0,3.0,4.0,5.0,0.0,40.0,0.0,0.0,0.0,0.0,99.68,47.022803033916034,0.0,1510000.000041621
sodium dodecyl sulfate,288.385,0.3880999999999997,67.49320000000007,18.0,4.0,0.0,6.0,12.0,104.0,0.0,0.0,0.0,0.0,66.43,134.11819902450978,0.0,149999.99999047164
"3-methyl-2-(2-oxo-1,3-diazinan-1-yl)butanoic acid",200.238,0.5108999999999999,50.98350000000003,14.0,2.0,2.0,5.0,3.0,80.0,0.0,1.0,1.0,1.0,69.64000000000001,83.07993059556816,2.7539935237215483,15800.999998611218
1-cyanoprop-2-en-1-yl acetate,125.127,0.62768,31.36399999999999,9.0,3.0,0.0,3.0,2.0,48.0,0.0,0.0,0.0,0.0,50.09,53.54200557864768,3.730978910158575,15800.000001724993
2-methylcyclohexanol,114.18799999999999,1.5574,33.63879999999999,8.0,1.0,1.0,1.0,0.0,48.0,0.0,1.0,1.0,1.0,20.23,50.71730631287597,2.2794002709583667,15600.000000380614
1-phenoxypropan-2-ol,152.19299999999996,1.4462,43.61780000000003,11.0,2.0,1.0,2.0,3.0,60.0,1.0,0.0,0.0,1.0,29.46,66.43400844438968,2.3922911657019332,15099.99999860965
2-(1-methylcarbamimidamido)acetic acid,131.135,-1.1037299999999988,32.1799,9.0,2.0,3.0,5.0,2.0,52.0,0.0,0.0,0.0,0.0,90.41,52.57490858974002,3.632432151939845,15099.999999736574
2-methylaniline,107.156,1.57722,35.59139999999999,8.0,1.0,1.0,1.0,0.0,42.0,1.0,0.0,0.0,1.0,26.02,49.13623593090629,3.1348615113454485,15000.000000381217
3-[(2-ethylhexyl)oxy]propan-1-amine,187.327,2.5682,57.79640000000005,13.0,2.0,1.0,2.0,9.0,80.0,0.0,0.0,0.0,0.0,35.25,82.8421080983152,3.253702897046664,14999.99999971887
3-methylbutanal,86.13399999999999,1.2314,25.51899999999999,6.0,1.0,0.0,1.0,2.0,36.0,0.0,0.0,0.0,0.0,17.07,38.36054158545974,2.8141442217770303,15000.000001626533
L-histidine monohydrochloride,191.618,-3.5193999999999974,39.01490000000001,12.0,3.0,3.0,6.0,3.0,68.0,1.0,0.0,0.0,1.0,92.0,76.88857603594505,0.0,149549.99998853795
pentasodium bis(phosphonatooxy)phosphinate,367.86200000000014,-18.8346,24.9895,18.0,10.0,0.0,18.0,4.0,80.0,0.0,0.0,0.0,0.0,184.97,213.28839827041176,-7.199999529900032e-08,148000.00000132216
"sodium (2R)-2-[(1R)-1,2-dihydroxyethyl]-4-hydroxy-5-oxo-2,5-dihydrofuran-3-olate",198.106,-5.0353999999999965,33.03739999999999,13.0,6.0,3.0,7.0,2.0,68.0,0.0,0.0,1.0,1.0,110.05,95.73392937514576,1.4399996082001103e-06,145999.99998333538
2-methoxyethyl prop-2-enoate,130.14299999999997,0.3620000000000001,33.03199999999999,9.0,3.0,0.0,3.0,4.0,52.0,0.0,0.0,0.0,0.0,35.53,54.262971126685855,3.0655033793880806,143999.99999537197
[(4-sulfamoylphenyl)amino]azanium chloride,223.685,-3.2638999999999987,46.73730000000001,13.0,4.0,3.0,7.0,2.0,74.0,1.0,0.0,0.0,1.0,98.20999999999998,84.02985023182544,0.0,144000.0000011876
"1,1-dimethylurea",88.11,-0.3732999999999997,23.270399999999995,6.0,1.0,1.0,3.0,0.0,36.0,0.0,0.0,0.0,0.0,46.33,36.730381723882616,3.2575861612334887,143700.00000272552
potassium dicyanogolduide,288.101,-2.80576,9.936,6.0,2.0,0.0,4.0,0.0,30.0,0.0,0.0,0.0,0.0,47.58,95.45115120734907,-4.9999999958333325e-09,142999.99998560039
decasodium 2-[(E)-2-{2-sulfonato-4-[(E)-2-{3-sulfonato-4-[(E)-2-{2-sulfonato-4-[(E)-2-{4-[(E)-2-(4-sulfonatophenyl)diazen-1-yl]phenyl}diazen-1-yl]phenyl}ethenyl]phenyl}diazen-1-yl]phenyl}ethenyl]-5-[(E)-2-{4-[(E)-2-(4-sulfonatophenyl)diazen-1-yl]phenyl}diazen-1-yl]benzene-1-sulfonate 2-[(E)-2-{2-sulfonato-4-[(E)-2-{4-[(E)-2-(4-sulfonatophenyl)diazen-1-yl]phenyl}diazen-1-yl]phenyl}ethenyl]-5-[(E)-2-{4-[(E)-2-(4-sulfonatophenyl)diazen-1-yl]phenyl}diazen-1-yl]benzene-1-sulfonate,2420.103999999997,-9.296000000000037,514.1880000000016,158.0,48.0,0.0,68.0,34.0,756.0,14.0,0.0,0.0,14.0,794.4800000000004,1124.7416594696144,7.958332397570939e-07,141999.99999719905
2-hydroxy-2-phenylacetic acid,152.149,0.8046,39.037600000000026,11.0,2.0,2.0,3.0,2.0,58.0,1.0,0.0,0.0,1.0,57.53,63.91127695272596,2.851177890164404,141299.99998455678
"5,5-dimethylimidazolidine-2,4-dione",128.131,-0.3956000000000001,30.753399999999992,9.0,2.0,2.0,4.0,0.0,50.0,0.0,1.0,1.0,1.0,58.2,52.615956899190365,2.813681674411189,140000.00001231994
"tetrasodium 5-({4-[(2-hydroxyethyl)amino]-6-[(3-sulfonatophenyl)amino]-1,3,5-triazin-2-yl}amino)-2-[(E)-2-[4-({4-[(2-hydroxyethyl)amino]-6-[(3-sulfonatophenyl)amino]-1,3,5-triazin-2-yl}amino)-2-sulfonatophenyl]ethenyl]benzene-1-sulfonate",1080.9820000000002,-8.987400000000036,237.89019999999985,70.0,22.0,12.0,34.0,20.0,348.0,6.0,0.0,0.0,6.0,407.4599999999999,488.5905948267419,4.200827171109759e-06,139999.99999012766
phenylphosphonic acid,158.093,0.4895999999999999,38.12010000000002,10.0,1.0,2.0,4.0,1.0,54.0,1.0,0.0,0.0,1.0,57.53,58.482811040236854,3.087636787033165,14858.999999305646
"disodium 2-[(E)-2-[3-methyl-5-oxo-1-(4-sulfonatophenyl)-4,5-dihydro-1H-pyrazol-4-yl]diazen-1-yl]benzoate",446.35200000000015,-5.1627999999999945,94.07670000000002,30.0,9.0,0.0,13.0,5.0,144.0,2.0,0.0,1.0,3.0,154.72,215.9521599725504,2.24999858493842e-06,14399.999999736148
"sodium 4-[(dichloro-1,3,5-triazin-2-yl)amino]benzene-1-sulfonate",343.1269999999999,-1.1699,67.53490000000001,20.0,7.0,1.0,11.0,3.0,100.0,2.0,0.0,0.0,2.0,107.9,146.34587153852448,1.999998780500763e-06,14269.999999308635
formaldehyde; 2-(2-hydroxyethylamino)ethanol; 2-methyloxirane; 2-nonylphenol,413.59900000000033,3.4661000000000017,119.38010000000007,29.0,6.0,4.0,6.0,12.0,170.0,1.0,1.0,1.0,2.0,102.32,176.85471214104453,0.0,14240.000001598955
"2-[7-(diethylamino)-2-oxo-2H-1-benzopyran-3-yl]-1,3-dimethyl-1H-benzimidazolium chloride",397.9060000000002,0.6264000000000007,109.13400000000004,28.0,4.0,0.0,6.0,4.0,146.0,4.0,0.0,0.0,4.0,42.26000000000001,169.76949629736808,2.2499978143147223e-06,14100.00000130041
4-methylpentan-2-one,100.161,1.6215,30.13599999999998,7.0,1.0,0.0,1.0,2.0,42.0,0.0,0.0,0.0,0.0,17.07,44.72548369985635,3.126006652390634,14099.999999887563
2-methoxyaniline,123.155,1.2774,37.4064,9.0,2.0,1.0,2.0,1.0,48.0,1.0,0.0,0.0,1.0,35.25,54.24978116041317,3.0065240073265844,13999.9999994464
{2-[2-(ethenyloxy)ethoxy]ethoxy}ethene,158.197,1.3232,43.11700000000002,11.0,3.0,0.0,3.0,8.0,64.0,0.0,0.0,0.0,0.0,27.69,67.2552754527579,2.785899708691937,14000.000001046887
"trisodium 7-({4-chloro-6-[(3-sulfonatophenyl)amino]-1,3,5-triazin-2-yl}(methyl)amino)-4-hydroxy-3-[(E)-2-(2-sulfonatophenyl)diazen-1-yl]naphthalene-2-sulfonate",788.085,-6.592800000000008,164.4974999999998,50.0,17.0,2.0,24.0,9.0,244.0,4.0,0.0,1.0,5.0,266.99999999999994,356.7068178354958,2.8899970775614106e-06,139489.99999239505
copper(2+) dinitrate,187.554,-0.4807000000000001,20.722800000000003,9.0,6.0,0.0,9.0,0.0,57.0,0.0,0.0,0.0,0.0,132.4,58.77825628753051,-7.199999951999999e-08,1377999.9999851359
1H-pyrazole,68.07900000000001,0.4097,18.587699999999995,5.0,1.0,1.0,2.0,0.0,26.0,1.0,0.0,0.0,1.0,28.68,29.828665089862504,3.1250000000000004,1321000.0001110588
[2-[[4-[(2-chloro-4-nitrophenyl)azo]phenyl]ethylamino]ethyl](2-hydroxypropyl)dimethylammonium acetate,493.99200000000025,3.703300000000002,130.81560000000005,34.0,8.0,1.0,11.0,10.0,186.0,2.0,0.0,0.0,2.0,131.45999999999998,204.3913399627613,1.3344994622146738e-06,131999.99998535906
[2-[[4-[(2-chloro-4-nitrophenyl)azo]phenyl]ethylamino]ethyl](2-hydroxypropyl)dimethylammonium chloride,470.4010000000002,1.9511000000000007,120.13460000000006,31.0,6.0,1.0,10.0,10.0,170.0,2.0,0.0,0.0,2.0,91.32999999999998,193.8529619807485,4.804992154946684e-06,132000.00000192187
copper(2+) ion bis(5-oxopyrrolidine-2-carboxylate),319.7600000000001,-3.972699999999997,52.34340000000002,19.0,6.0,2.0,9.0,2.0,109.0,0.0,2.0,2.0,2.0,138.45999999999998,118.94779944787376,3.2399999461800013e-07,132000.00001404173
disodium 3-[(E)-2-{3-methoxy-4-[({2-methoxy-4-[(E)-2-(3-sulfonatophenyl)diazen-1-yl]phenyl}carbamoyl)amino]phenyl}diazen-1-yl]benzene-1-sulfonate,684.6200000000002,-0.005199999999995431,155.79179999999974,46.0,13.0,2.0,19.0,10.0,228.0,4.0,0.0,0.0,4.0,223.43,308.1634759616358,3.6816608324095816e-06,131999.99998490178
1-hydroxypropan-2-yl 2-methylprop-2-enoate 2-hydroxypropyl 2-methylprop-2-enoate,144.16999999999996,0.4865000000000001,37.45380000000001,10.0,3.0,1.0,3.0,3.0,58.0,0.0,0.0,0.0,0.0,46.53,60.30860176377159,3.683207392748761,130000.00001471533
"7-methyl-3,4-dihydro-2H-1,5-benzodioxepin-3-one",178.18699999999995,1.3353199999999998,47.176000000000016,13.0,3.0,0.0,3.0,0.0,68.0,1.0,0.0,1.0,2.0,35.53,76.27395298261169,2.3504739021368395,13699.999998447434
"diethyl pyridine-2,4-dicarboxylate",223.22799999999995,1.435,56.15000000000003,16.0,5.0,0.0,5.0,4.0,86.0,1.0,0.0,0.0,1.0,65.49,93.39083844592442,2.8600172855521677,13500.000001248003
"potassium sodium 4,4'-bis[6-anilino-4-[bis(2-hydroxyethyl)amino]-1,3,5-triazin-2-yl]amino]stilbene-2,2'-disulphonate",1039.16,-4.161999999999988,247.68439999999958,68.0,22.0,8.0,28.0,22.0,338.0,6.0,0.0,0.0,6.0,327.25999999999993,521.8198318871309,3.967494624140914e-06,13450.000000373433
2-hydroxy-2-methyl-1-phenylpropan-1-one,164.204,1.6402,47.07030000000003,12.0,2.0,1.0,2.0,2.0,64.0,1.0,0.0,0.0,1.0,37.3,71.84692742932317,2.944341945159362,13300.000001035312
"5-methyl-3a,4,7,7a-tetrahydro-2-benzofuran-1,3-dione",166.176,1.0423,41.070000000000014,12.0,3.0,0.0,3.0,0.0,64.0,0.0,1.0,2.0,2.0,43.37000000000001,70.39411203335409,2.268028637257227,13200.000000276961
[(2-ethylhexyl)oxy]phosphonic acid,228.225,1.2664999999999995,54.65470000000004,14.0,2.0,4.0,6.0,5.0,88.0,0.0,0.0,0.0,0.0,97.99,85.02622266539416,0.0,13200.000001337869
2-methylbutanal,86.13399999999999,1.2314,25.51899999999999,6.0,1.0,0.0,1.0,2.0,36.0,0.0,0.0,0.0,0.0,17.07,38.36054158545974,2.9649004947590565,12999.999999878388
"N,N-diisobutylformamide",157.25699999999995,1.7568,47.31300000000002,11.0,1.0,0.0,2.0,5.0,66.0,0.0,0.0,0.0,0.0,20.31,69.58014371324954,3.665842809028223,13000.000001314864
"N-(6-amino-1,3-dimethyl-2,4-dioxo-1,2,3,4-tetrahydropyrimidin-5-yl)formamide",198.18200000000002,-1.7654999999999994,51.0231,14.0,6.0,2.0,7.0,2.0,76.0,1.0,0.0,0.0,1.0,99.12,78.75978757852252,3.681500353773997,12999.99999924163
"trisodium 5-({4-chloro-6-[ethyl(phenyl)amino]-1,3,5-triazin-2-yl}amino)-4-hydroxy-3-[(E)-2-(4-methyl-2-sulfonatophenyl)diazen-1-yl]naphthalene-2,7-disulfonate",816.1390000000005,-5.89428,173.85149999999982,52.0,17.0,2.0,24.0,10.0,256.0,4.0,0.0,1.0,5.0,266.99999999999994,369.43670206428885,3.1211080902777336e-06,129220.00001013186
2-[(prop-2-en-1-yloxy)methyl]oxirane,114.14399999999999,0.5878,30.755999999999986,8.0,2.0,0.0,2.0,4.0,46.0,0.0,1.0,1.0,1.0,21.76,49.09561787311287,1.8035938009545531,128000.00000306274
"ethyl (2-methyl-1,3-dioxolan-2-yl)acetate",174.19599999999997,0.7026000000000001,41.559000000000026,12.0,4.0,0.0,4.0,3.0,70.0,0.0,1.0,1.0,1.0,44.76000000000001,71.79017246364097,2.329307604435857,124799.9999976973
"3,3'-[azoxybis[(2-methoxy-p-phenylene)azo]]bis[4,5-dihydroxynaphthalene-2,7-disulphonic] acid, lithium sodium salt",1006.703,-11.287600000000026,211.00359999999992,67.0,25.0,4.0,33.0,11.0,330.0,3.0,0.0,3.0,6.0,406.8,447.2335023832214,3.8533281600752035e-06,123999.99998842148
potassium vanadium trioxide,138.037,-4.425100000000001,1.3730000000000002,5.0,3.0,0.0,5.0,0.0,24.0,0.0,0.0,0.0,0.0,57.2,76.5376572008638,0.0,124000.00000172555
lanthanum trinitrate,138.906,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,35.47218132420978,0.0,1230000.0000392592
"dilithium(1+) ion sodium hydrogen 4-amino-6-(2-{5-[(5-chloro-2,6-difluoropyrimidin-4-yl)amino]-2-sulfonatophenyl}diazen-1-yl)-5-hydroxy-3-(2-{4-[2-(sulfonatooxy)ethanesulfonyl]phenyl}diazen-1-yl)naphthalene-2,7-disulfonate",1015.1300000000003,-10.225400000000018,194.8459,64.0,24.0,3.0,36.0,14.0,320.0,4.0,0.0,1.0,5.0,402.18,433.96833257264166,5.119994172256997e-06,123800.00000772632
"5-[[4-chloro-6-[(3-sulphophenyl)amino]-1,3,5-triazin-2-yl]amino]-4-hydroxy-3-[[4-[[2-(sulphooxy)ethyl]sulphonyl]phenyl]azo]naphthalene-2,7-disulphonic acid, sodium salt",984.2220000000003,-11.362600000000025,187.41919999999985,60.0,23.0,3.0,33.0,14.0,298.0,4.0,0.0,1.0,5.0,376.36,434.85177158340105,4.499995337739476e-06,123000.00000368175
"1,4-dimethyl butanedioate",146.142,0.1125999999999998,33.26599999999999,10.0,4.0,0.0,4.0,3.0,58.0,0.0,0.0,0.0,0.0,52.60000000000001,59.11409625891388,3.352921516464098,122900.0000063014
"1,2-bis(oxiran-2-ylmethyl) cyclohex-4-ene-1,2-dicarboxylate",282.2920000000001,0.4528000000000001,66.75200000000004,20.0,6.0,0.0,6.0,6.0,110.0,0.0,2.0,3.0,3.0,77.66,116.55362714032856,1.5223348742253842,12899.999998673391
calcium bis((2Z)-4-oxopent-2-en-2-olate),238.296,0.3565800000000001,57.07800000000002,15.0,4.0,0.0,5.0,4.0,80.0,0.0,0.0,0.0,0.0,68.28,119.79141760632751,-1.7999999750625006e-07,12900.00000023832
disodium 6-amino-5-[(E)-2-[4-(2-bromoprop-2-enamido)-2-sulfonatophenyl]diazen-1-yl]-4-hydroxynaphthalene-2-sulfonate,615.3510000000001,-4.855829999999994,122.62320000000004,36.0,11.0,4.0,17.0,7.0,178.0,1.0,0.0,2.0,3.0,208.48,258.2957097802311,3.239997244727428e-06,12900.000000053962
"3,4-dihydroxybenzonitrile",135.122,0.9694799999999999,34.48660000000001,10.0,3.0,2.0,3.0,0.0,50.0,1.0,0.0,0.0,1.0,64.25,57.77739241975432,3.2001177806223087,12800.00000135014
2-[2-(2-{2-[(2-methylprop-2-enoyl)oxy]ethoxy}ethoxy)ethoxy]ethyl 2-methylprop-2-enoate,330.37700000000007,1.2748,84.00300000000004,23.0,7.0,0.0,7.0,14.0,132.0,0.0,0.0,0.0,0.0,80.29000000000002,136.72494702703213,3.1925747986300785,12600.000000417822
4-aminobenzenesulfonic acid,173.19299999999996,0.5155000000000001,40.669000000000004,11.0,3.0,2.0,5.0,1.0,60.0,1.0,0.0,0.0,1.0,80.39,64.39992982655029,3.2015159310664942,12510.000000455286
methoxycyclopentane,100.16100000000002,1.5754,29.264999999999986,7.0,1.0,0.0,1.0,1.0,42.0,0.0,1.0,1.0,1.0,9.23,44.67167567579024,2.1399633186493645,12500.000001262402
"3,4-diaminobenzenesulfonic acid",188.208,0.09769999999999997,45.0814,12.0,4.0,3.0,6.0,1.0,66.0,1.0,0.0,0.0,1.0,106.41,69.739820523563,3.3272959990165085,12400.000000387132
(E)-N-(pyridin-2-ylmethylidene)hydroxylamine,122.12699999999997,1.2673,35.2937,9.0,3.0,1.0,3.0,1.0,46.0,0.0,0.0,1.0,1.0,41.46,52.733915517569116,2.650721189432891,12199.999999672105
